element_id,cx_mm,cy_mm,sigma_x_MPa,sigma_y_MPa,tau_xy_MPa,von_mises_MPa
656,93.0,33.0,-0.3370132123503696,0.16800346319329185,-0.8304516058924304,1.503786408680845
657,95.0,33.0,-0.394530908206627,0.04249712799120214,-0.7727610258423631,1.3927243262026168
658,97.0,33.0,-0.45866084711201593,-0.0929155095850883,-0.699318207454719,1.2568351379022424
659,99.0,33.0,-0.528827000584997,-0.2403953375447378,-0.609841329621021,1.096258217914029
660,101.0,33.0,-0.6040586189765604,-0.40264564526477536,-0.5041510522282469,0.9129448936813115
661,103.0,33.0,-0.6829393186684929,-0.582946692766293,-0.38222972127830107,0.7140702130529091
662,105.0,33.0,-0.7635565918288034,-0.7851744210361244,-0.24431154293896476,0.5247452695858874
663,107.0,33.0,-0.8434574077667536,-1.013793512877375,-0.0910092949990403,0.4296325245441714
664,109.0,33.0,-0.9196195632026413,-1.2738102928362698,0.07651817637409379,0.5514515209881713
665,111.0,33.0,-0.9884534024772587,-1.5706655592913967,0.256356522145791,0.8445992188109336
666,113.0,33.0,-1.0458541169094941,-1.9100420697808829,0.44558922301207793,1.2268894697849442
667,115.0,33.0,-1.0873301112895852,-2.297557470907396,0.6400280771781899,1.6690398656021699
668,117.0,33.0,-1.1082360818046038,-2.738313382356898,0.8339495326310002,2.1612767486992333
669,119.0,33.0,-1.1041375832699483,-3.2362785962881357,1.0198843309687782,2.6988107797108243
670,121.0,33.0,-1.0713231256524864,-3.7935031363126175,1.1885291315961912,3.2775240472269305
671,123.0,33.0,-1.0074562744878854,-4.409193941460771,1.3288673541344433,3.89231726395818
672,125.0,33.0,-0.9123216663054086,-5.0787331229632935,1.428593731247171,4.536252634722242
673,127.0,33.0,-0.7885677848071629,-5.792781063454064,1.474921519642168,5.200034565024596
674,129.0,33.0,-0.6422959388525707,-6.536665244217408,1.4558020093225412,5.871734832976029
675,131.0,33.0,-0.48330810420451076,-7.290288546763643,1.3614985900917556,6.536774777149671
676,133.0,33.0,-0.32483059154650773,-8.028770346074968,1.1863419370122608,7.178199170098043
677,135.0,33.0,-0.18259652733080722,-8.723939007194701,0.9303774000200757,7.777259147492811
678,137.0,33.0,-0.07330122318901533,-9.34662576719613,0.6005443944375993,8.314281253548156
679,139.0,33.0,-0.012615562461499863,-9.869500337513031,0.21104516167417042,8.76974924776652
680,61.0,35.0,-0.0013765861609769947,1.548480235832835,-0.05850569234507573,1.3811415795399173
681,63.0,35.0,-0.0074293709272027775,1.4750882333847382,-0.17043254221658855,1.3497023713109295
682,65.0,35.0,-0.017340748246024662,1.4091130022159564,-0.27620285686834467,1.3536701892849736
683,67.0,35.0,-0.029324934236476446,1.3463816595333569,-0.37598176880275785,1.383075877249144
684,69.0,35.0,-0.04216811389485606,1.2835818719731016,-0.46947686861222326,1.4286636007147806
685,71.0,35.0,-0.05518896228004161,1.2182080125630659,-0.5560309886525202,1.4824880455279326
686,73.0,35.0,-0.06818183834424818,1.1484836717209412,-0.6347304579685888,1.538030093139782
687,75.0,35.0,-0.08134452710176882,1.0732623865473676,-0.7045146870007737,1.5900367033435638
688,77.0,35.0,-0.09519457813125778,0.9919113285815783,-0.7642755692962646,1.6342781017924606
689,79.0,35.0,-0.11047950494764425,0.9041844626646796,-0.812938787730888,1.6673225079649014
690,81.0,35.0,-0.1280862951986716,0.8100922315101228,-0.8495229815713425,1.6863592095171378
691,83.0,35.0,-0.14895498198830154,0.7097742696181042,-0.873176265604796,1.6890686928171659
692,85.0,35.0,-0.17399973090665605,0.6033803241853778,-0.8831923988793506,1.6735294920052444
693,87.0,35.0,-0.2040393417340466,0.4909628484174147,-0.8790108146293943,1.6381526405955855
694,89.0,35.0,-0.23973755097484814,0.3723830024690102,-0.8602057827444272,1.5816397938829982
695,91.0,35.0,-0.2815522758671682,0.24723033766308988,-0.8264703514077203,1.5029687735826727
696,93.0,35.0,-0.32969209569453406,0.11475543948565983,-0.777600632864868,1.4014229739763195
697,95.0,35.0,-0.38407788146491517,-0.026185637320019904,-0.7134856835680319,1.2767079744318037
698,97.0,35.0,-0.4443075718764115,-0.17717615491833105,-0.6341078554468271,1.1292685213754405
699,99.0,35.0,-0.5096226498759291,-0.3402729592903092,-0.5395581637445924,0.9611302858226844
700,101.0,35.0,-0.5788759051559129,-0.5180291349263535,-0.43007093994216017,0.7783237205122564
701,103.0,35.0,-0.6505015988078847,-0.7135020037082629,-0.30608173024826446,0.598711197611673
702,105.0,35.0,-0.722491216762739,-0.9302408875166106,-0.16831186775532145,0.47604362730346145
703,107.0,35.0,-0.7923806320131831,-1.1722459903535074,-0.017882076998516384,0.5133934986889568
704,109.0,35.0,-0.8572576453514371,-1.4438863445968082,0.14354457358031697,0.7291951751045802
705,111.0,35.0,-0.9138023296628962,-1.7497614094635345,0.3135936164663365,1.0502030412671264
706,113.0,35.0,-0.9583758646689212,-2.0944883657992666,0.4889929296611927,1.4346446136870554
707,115.0,35.0,-0.9871756874191605,-2.482396663931107,0.6653863865566182,1.8672168456678493
708,117.0,35.0,-0.9964743297982627,-2.917114739571487,0.837175283829937,2.3413413316864364
709,119.0,35.0,-0.9829542925354582,-3.401043221342386,0.9974278884756669,2.852845964455239
710,121.0,35.0,-0.9441395533914047,-3.934726552011255,1.137909341286458,3.397698387610999
711,123.0,35.0,-0.8789042481183851,-4.516161841247901,1.2492913936597083,3.970980808596988
712,125.0,35.0,-0.7880109717237889,-5.140118596181406,1.321598260043607,4.566311998862138
713,127.0,35.0,-0.6745986719762611,-5.797580336824013,1.3449248849580628,5.175494057304216
714,129.0,35.0,-0.5445113596599216,-6.475448684338121,1.3104226637613086,5.788335632616406
715,131.0,35.0,-0.4063459817013221,-7.156658056033627,1.2114860113197623,6.392659156839161
716,133.0,35.0,-0.2711139727112726,-7.82082021936947,1.0450007487898412,6.97451101954789
717,135.0,35.0,-0.15146473718708298,-8.445444649863038,0.8124513602400105,7.518582497554823
718,137.0,35.0,-0.06050777350768666,-9.00766851640018,0.5206540373364957,8.008825054160296
719,139.0,35.0,-0.010374957976891919,-9.486302353352867,0.18190838501450274,8.42921391243955
720,61.0,37.0,-0.0014581921676497522,1.6605307102963964,-0.054933290460468645,1.4801382360962365
721,63.0,37.0,-0.00781974020533141,1.5819457962950558,-0.16179426811104203,1.4398482263705645
722,65.0,37.0,-0.018095579224796293,1.5108941292370757,-0.26470917137434236,1.4327274280555125
723,67.0,37.0,-0.03026288076380873,1.4427164599701854,-0.3632346544136543,1.4501277015178355
724,69.0,37.0,-0.042928537619785684,1.3737038700388036,-0.456491429000372,1.4836196707676907
725,71.0,37.0,-0.05530208991282892,1.30106737549309,-0.5432804552415302,1.5255627814110966
726,73.0,37.0,-0.06713922194361133,1.2228673052407353,-0.6222134723536051,1.5693835547021389
727,75.0,37.0,-0.07865975889446894,1.1379066226947399,-0.6918404904257147,1.6096071787632236
728,77.0,37.0,-0.09044736483106319,1.0455967356497946,-0.7507606415372157,1.6417564326492382
729,79.0,37.0,-0.10333973826923668,0.9458067566739177,-0.7977077574423372,1.6622076590557706
730,81.0,37.0,-0.11831801212327026,0.8387075565778332,-0.8316071654299915,1.6680507579131538
731,83.0,37.0,-0.13640264462054272,0.7246206538825786,-0.8516046392292298,1.6569708030472186
732,85.0,37.0,-0.15856088160308868,0.6038796108011804,-0.8570717136453232,1.6271554154901815
733,87.0,37.0,-0.18562844250566898,0.47670882040807294,-0.8475935296489405,1.5772290491071013
734,89.0,37.0,-0.21824588678806034,0.34312193326379087,-0.8229461584998278,1.5062188660651323
735,91.0,37.0,-0.25680844686696397,0.202840071235553,-0.7830702569058356,1.4135668202528757
736,93.0,37.0,-0.30142709582729305,0.05522861365832115,-0.7280472720029587,1.2992249650654262
737,95.0,37.0,-0.3518982611330457,-0.10074923261610431,-0.6580835478084606,1.1639262578557799
738,97.0,37.0,-0.40767983675271785,-0.2665636966522331,-0.5735067953995464,1.0098760471214039
739,99.0,37.0,-0.4678719023397392,-0.4441353322497387,-0.47477858238566983,0.8425775710781227
740,101.0,37.0,-0.5312017544268108,-0.6358369444913423,-0.36252576943413156,0.6759921343863484
741,103.0,37.0,-0.5960144357423733,-0.8444781325170488,-0.23759307042173272,0.5464913644028676
742,105.0,37.0,-0.6602718683468338,-1.0732678489637795,-0.1011179464508139,0.5280200520314904
743,107.0,37.0,-0.7215658858263805,-1.3257480102500314,0.04537240658052118,0.669038685730679
744,109.0,37.0,-0.777152778206296,-1.605688895135979,0.19984447837999691,0.9283237027127291
745,111.0,37.0,-0.8240191297925368,-1.9169352709328706,0.35962818826331616,1.258713554041869
746,113.0,37.0,-0.858990249711225,-2.2631915581334288,0.5212837091146982,1.6382816826619129
747,115.0,37.0,-0.8788925988529159,-2.6477358347947835,0.6804824569835883,2.0574883334178917
748,117.0,37.0,-0.8807792637653002,-3.0730572773421256,0.8319267845086259,2.5112111871982616
749,119.0,37.0,-0.86222152886391,-3.540420957002995,0.9693404388269187,2.995623011333919
750,121.0,37.0,-0.8216589414297517,-4.049378600663379,1.0855674654745318,3.5068619996660915
751,123.0,37.0,-0.7587846806822016,-4.597263776443126,1.1728180265722818,4.04035120995773
752,125.0,37.0,-0.6749237556422596,-5.1787329236425395,1.2230920217519725,4.590391803332253
753,127.0,37.0,-0.5733419750670716,-5.785435159691351,1.228792281866776,5.1499116308740955
754,129.0,37.0,-0.45940955434604747,-6.405906796668659,1.1835072204739279,5.710340870424022
755,131.0,37.0,-0.3405420152354961,-7.025782578795263,1.0829007504187835,6.261618215066795
756,133.0,37.0,-0.22585944625075194,-7.628387689273082,0.9256026916891271,6.792338127830453
757,135.0,37.0,-0.12554608685251156,-8.195720413066454,0.7139582686625869,7.290043450919478
758,137.0,37.0,-0.04995134102915788,-8.709761160973219,0.45448496217565687,7.741653689970936
759,139.0,37.0,-0.008538095320251848,-9.153964931092442,0.15790992597682735,8.134002035214493
760,61.0,39.0,-0.0014823106216384774,1.7660727895119832,-0.051235841340774864,1.5734086534170302
761,63.0,39.0,-0.007849100934954167,1.684948040314088,-0.15299731571201391,1.5270568394822792
762,65.0,39.0,-0.017872743874218888,1.6108425971815215,-0.2532827382029811,1.5111233573733722
763,67.0,39.0,-0.02929840247240109,1.538608506764471,-0.35098467030518193,1.5180383569030718
764,69.0,39.0,-0.0405778313264645,1.4641673399547206,-0.4445619254034993,1.5401830160695154
765,71.0,39.0,-0.05085419173198874,1.3845037496487373,-0.5321934195407835,1.570357815293806
766,73.0,39.0,-0.059902078258650376,1.297597639594512,-0.6119435923226212,1.6021250280907304
767,75.0,39.0,-0.06802983883649125,1.202302680247054,-0.6819171036378626,1.6299706548379567
768,77.0,39.0,-0.07595596074324745,1.0981852527265294,-0.7403863123302908,1.6493239449392276
769,79.0,39.0,-0.08467319264957826,0.9853409583981334,-0.7858822598074704,1.6564958763584035
770,81.0,39.0,-0.09531334337818366,0.8642056754751015,-0.8172469266404748,1.6485851493629562
771,83.0,39.0,-0.10902306380108248,0.7353755296394144,-0.8336502299730469,1.6233815179168543
772,85.0,39.0,-0.12685733241280214,0.5994461495535897,-0.8345789995345463,1.5792838528691073
773,87.0,39.0,-0.14969371770757794,0.4568772575443405,-0.8198069779996877,1.515246241912632
774,89.0,39.0,-0.17816742386576048,0.3078848132664034,-0.7893550884074338,1.4307699024457168
775,91.0,39.0,-0.21262498068600572,0.1523600634114462,-0.7434503233095126,1.325975484655857
776,93.0,39.0,-0.25309329126579183,-0.010186874846602457,-0.6824901623984934,1.2018335028197964
777,95.0,39.0,-0.29926050447062985,-0.18066190648090436,-0.6070178317577332,1.0607422804907733
778,97.0,39.0,-0.35046565386487427,-0.3604030609426835,-0.5177122353143482,0.9079456553201825
779,99.0,39.0,-0.40569501009250286,-0.5511795648059833,-0.4153951192446218,0.7550880677810913
780,101.0,39.0,-0.4635844656672975,-0.7551741848043353,-0.3010569444053148,0.628561198673434
781,103.0,39.0,-0.5224288836626562,-0.9749473812219043,-0.17590191468430474,0.5797323700548023
782,105.0,39.0,-0.5802010880589729,-1.2133799298261732,-0.04141144837640787,0.6591726808089458
783,107.0,39.0,-0.6345849374362308,-1.4735888689746202,0.1005761445006693,0.8579442011587857
784,109.0,39.0,-0.683028532494443,-1.7588101750877023,0.24777413821483923,1.136071621229782
785,111.0,39.0,-0.7228247899720831,-2.072240844060094,0.39735129252616236,1.4669194218604467
786,113.0,39.0,-0.7512269600240953,-2.4168335777274397,0.545842230263332,1.8373838949859576
787,115.0,39.0,-0.7656056126116347,-2.7950396917776654,0.689079844863725,2.2406634973595176
788,117.0,39.0,-0.7636505143125388,-3.2085008717170895,0.822170020304393,2.6724483240615395
789,119.0,39.0,-0.7436150431079406,-3.657698564159181,0.9395329273890305,3.1292077111422296
790,121.0,39.0,-0.7045920289443355,-4.141581211434611,1.0350368832656807,3.6073523299794235
791,123.0,39.0,-0.646798509976977,-4.65720347312285,1.1022482847353454,4.1027627644544475
792,125.0,39.0,-0.571834265669019,-5.19942603167439,1.1348124545578404,4.610493455417434
793,127.0,39.0,-0.48286784430345886,-5.760736115207368,1.1269640213847454,5.124584612080912
794,129.0,39.0,-0.38469802539387,-6.3312528991729105,1.0741419247476023,5.637964051543604
795,131.0,39.0,-0.28364253054887223,-6.898973707481799,0.9736560300169699,6.14244024559081
796,133.0,39.0,-0.18722256554224104,-7.450293166577245,0.8253252723696654,6.628793042076764
797,135.0,39.0,-0.10364184103577001,-7.970788414927481,0.6319890615171578,7.086965774666241
798,137.0,39.0,-0.04109816957111945,-8.446214371881906,0.39979243334067077,7.5063549554415605
799,139.0,39.0,-0.00700616222954209,-8.863604155266357,0.13816641674316493,7.876184036704534
800,61.0,41.0,-0.0014496767024837487,1.865083785513851,-0.047561511634506046,1.6609250284127384
801,63.0,41.0,-0.007512563237114717,1.7843570336075898,-0.14450674236895536,1.6115306809732202
802,65.0,41.0,-0.016637995726601462,1.7094548847472406,-0.24271682301315062,1.5893102287872547
803,67.0,41.0,-0.026333948627615872,1.634710127366764,-0.3403414928843334,1.5875366198694913
804,69.0,41.0,-0.03492159218000196,1.5556901273086479,-0.4350782071500796,1.5993507583201552
805,71.0,41.0,-0.041530387220738124,1.4692140171591452,-0.5243824424502652,1.618092565727291
806,73.0,41.0,-0.046028076570447524,1.3732803098661313,-0.6056840406611734,1.6376356837903163
807,75.0,41.0,-0.04889775556279355,1.2669185103723355,-0.6765800730328654,1.6526203745312908
808,77.0,41.0,-0.051080697749571746,1.1499872271272022,-0.7349839558183602,1.6585629889966245
809,79.0,41.0,-0.0538055313334789,1.0229447862060055,-0.7792213504831225,1.651868762856376
810,81.0,41.0,-0.05842227751374843,0.8866168952928487,-0.8080732599848327,1.629787627916137
811,83.0,41.0,-0.06625506826688171,0.7419809875007044,-0.8207740546113373,1.5903485493024596
812,85.0,41.0,-0.07848167231790383,0.5899803454995257,-0.8169763213995653,1.5323012976688926
813,87.0,41.0,-0.0960426268794554,0.4313746038649823,-0.7966956835958932,1.4550933439601534
814,89.0,41.0,-0.1195786474629971,0.266627865889945,-0.7602478392269058,1.3589193770309973
815,91.0,41.0,-0.14939239621532116,0.09583197640933139,-0.7081879245375586,1.2449122068732807
816,93.0,41.0,-0.18542956301749056,-0.08133948714870863,-0.641259709572754,1.1156230242917353
817,95.0,41.0,-0.22727426578628684,-0.26565145705038135,-0.5603596282217704,0.976131331409291
818,97.0,41.0,-0.2741546500034193,-0.4583062260404058,-0.46651852047645026,0.83654790625384
819,99.0,41.0,-0.32495593657324084,-0.6609239972871153,-0.3609022887482378,0.7171371271908675
820,101.0,41.0,-0.37823977831124556,-0.8755065579167542,-0.24483135910161485,0.6543378835106998
821,103.0,41.0,-0.43227045851633633,-1.1043837122826896,-0.11981772051117934,0.6901617705198853
822,105.0,41.0,-0.4850500669325929,-1.350140414025848,0.012382818742509974,0.8345435567611165
823,107.0,41.0,-0.534366195243756,-1.6155211331384065,0.14970687670696398,1.0624448539054059
824,109.0,41.0,-0.5778567508489872,-1.9033071172257283,0.28971371872360496,1.3474654308574068
825,111.0,41.0,-0.6130969773322617,-2.2161621451483042,0.4295171726021287,1.6736208474934722
826,113.0,41.0,-0.637713397045299,-2.556443481250528,0.5657296598329372,2.0320924001128264
827,115.0,41.0,-0.6495277973730404,-2.925977411198361,0.6944316978118746,2.4175902841161045
828,117.0,41.0,-0.6467312068960426,-3.32580332061882,0.8111829024446697,2.826369556417359
829,119.0,41.0,-0.6280828074896847,-3.7558969161008617,0.9110921452269145,3.2552194462857664
830,121.0,41.0,-0.5931219589076049,-4.214891637562832,0.9889640246427028,3.7009108365085006
831,123.0,41.0,-0.5423735404533054,-4.699826699536351,1.0395349976528467,4.159860351713554
832,125.0,41.0,-0.4775189003710959,-5.205958867387993,1.057804356626042,4.627908311906973
833,127.0,41.0,-0.4014988356170569,-5.7266805944429455,1.0394523394033108,5.100170330111776
834,129.0,41.0,-0.31851368773297595,-6.253586652971104,0.981320798869306,5.570950544874472
835,131.0,41.0,-0.23389122657064776,-6.776722299567975,0.8819133703359094,6.03371697183265
836,133.0,41.0,-0.15380691018304693,-7.285027037574634,0.7418558672534937,6.481143863733775
837,135.0,41.0,-0.0848628104143877,-7.766960234966501,0.5642485607679749,6.905225553930721
838,137.0,41.0,-0.03355785786605825,-8.211262237969809,0.3548445537076369,7.29746277857393
839,139.0,41.0,-0.0057075640565940056,-8.607773845251646,0.12200508816122854,7.649117363049562
840,61.0,43.0,-0.0013597896935448328,1.9578487255085295,-0.044058967151302954,1.742931737196903
841,63.0,43.0,-0.006795326279378289,1.8807741285300925,-0.13680846616091757,1.6937562889443691
842,65.0,43.0,-0.01432592255634313,1.8075722498545954,-0.23386257461653867,1.66798954433453
843,67.0,43.0,-0.021206199560316386,1.7319935786420753,-0.3325141275968357,1.659533298891034
844,69.0,43.0,-0.02565470749558099,1.6492565372845185,-0.4295632884834097,1.6622313108962663
845,71.0,43.0,-0.026855675094432513,1.5560862252640293,-0.5216101223294198,1.670045507495308
846,73.0,43.0,-0.024867952732470167,1.4506248326936635,-0.6053428392270697,1.6773313286659153
847,75.0,43.0,-0.020461825282569623,1.3322371401144868,-0.6777817731596824,1.6790891707667717
848,77.0,43.0,-0.014913050878530454,1.2012467551869492,-0.7364542487340028,1.671129436390592
849,79.0,43.0,-0.00978470139610571,1.0586420486473125,-0.779491935043169,1.6501451117836883
850,81.0,43.0,-0.006722604912814609,0.9057865283581127,-0.8056562199852053,1.6137171873247578
851,83.0,43.0,-0.007282039816259786,0.7441595001545352,-0.8143063704134135,1.5602892108019735
852,85.0,43.0,-0.012794477696184858,0.5751424236727781,-0.8053293673227117,1.489150069034167
853,87.0,43.0,-0.024275595546921998,0.3998568404748864,-0.7790502116211163,1.4004700603749902
854,89.0,43.0,-0.042370488471107665,0.2190525520550908,-0.7361386746687559,1.2954557544282943
855,91.0,43.0,-0.06732917621177671,0.033040289823740056,-0.677524409741025,1.1767414876591007
856,93.0,43.0,-0.09900472707781123,-0.15833880836275296,-0.6043281834402451,1.0492507267623536
857,95.0,43.0,-0.13686701174256644,-0.3557146232772187,-0.5178134017573395,0.9219643873874364
858,97.0,43.0,-0.18002663936400382,-0.5601668824391545,-0.4193593523433485,0.8110993838526809
859,99.0,43.0,-0.2272655357770733,-0.7731860443778729,-0.31045563044000823,0.7434420833315174
860,101.0,43.0,-0.27707256898851995,-0.9966188437993162,-0.192715866648012,0.7514119639516211
861,103.0,43.0,-0.32768440913770125,-1.2325991578616002,-0.06790787481755393,0.8516847172564271
862,105.0,43.0,-0.37713330770682324,-1.4834632220484192,0.06200356342412718,1.0334314263746152
863,107.0,43.0,-0.42330460322446933,-1.7516470697819246,0.19480607132109318,1.2753176423198134
864,109.0,43.0,-0.4640074046912698,-2.0395635545689563,0.32798725445108146,1.5605205878911599
865,111.0,43.0,-0.49706193141037636,-2.349456620850391,0.4586880674232775,1.8785141757312531
866,113.0,43.0,-0.5204062196433239,-2.683231824203732,0.5836712877417652,2.2228156315466947
867,115.0,43.0,-0.5322231486724625,-3.042264655913511,0.6993161039657765,2.589100005495666
868,117.0,43.0,-0.5310858369657618,-3.4271921130471314,0.8016510495890365,2.974092375981682
869,119.0,43.0,-0.5161153895673203,-3.837698099795399,0.8864376784311755,3.3749409957654386
870,121.0,43.0,-0.48713996447263674,-4.272309266431396,0.9493157688585455,3.7888422439632947
871,123.0,43.0,-0.44483875020508995,-4.72822398375423,0.9860167669703682,4.212796234148924
872,125.0,43.0,-0.39084971725483475,-5.201202044272221,0.9926451771334414,4.6434353868374165
873,127.0,43.0,-0.3278173014587822,-5.685544734167613,0.9660177505015473,5.076901046318835
874,129.0,43.0,-0.25935703253993647,-6.17419240425174,0.9040384786817275,5.508760037692426
875,131.0,43.0,-0.1899198112469842,-6.658958252190434,0.8060753860438089,5.9339617100107285
876,133.0,43.0,-0.12454954889266068,-7.130902379246516,0.6732955681388806,6.346840084722753
877,135.0,43.0,-0.0685434052729369,-7.580830496989034,0.5089108176477313,6.741166851227918
878,137.0,43.0,-0.02704156261743429,-7.999879860672662,0.31828999852639756,7.110259992863473
879,139.0,43.0,-0.004589746771668235,-8.38013541389773,0.1089071168832704,7.447150517997309
880,61.0,45.0,-0.001210237347426868,2.0449734115593703,-0.040881636758753184,1.8199569459064053
881,63.0,45.0,-0.00566735809210045,1.9751775132100555,-0.13042719953141743,1.7745428640357988
882,65.0,45.0,-0.01082357619569313,1.9064293333683353,-0.22766378462681652,1.748175987531192
883,67.0,45.0,-0.013652465608192305,1.8317959605744036,-0.3288607090703959,1.7352042672023469
884,69.0,45.0,-0.012306688306470165,1.7461459427255916,-0.4297320698679413,1.7301368846750904
885,71.0,45.0,-0.006119001046811401,1.6462038894844047,-0.5258481560085116,1.7276493244041122
886,73.0,45.0,0.004528145665589234,1.530422199019686,-0.6130235347149746,1.7227596934324152
887,75.0,45.0,0.01842933366419139,1.3987102276345253,-0.6876270976950891,1.7110540516290798
888,77.0,45.0,0.03383311314936541,1.2520774164234223,-0.7467843427656593,1.6888731705629139
889,79.0,45.0,0.048724157728348816,1.09224841371674,-0.7884674228154813,1.6534275071809335
890,81.0,45.0,0.061075552867240784,0.9212984875906033,-0.8114880154876837,1.6028500775565666
891,83.0,45.0,0.0690499894083615,0.7413419013432023,-0.8154191559531793,1.536221634885336
892,85.0,45.0,0.0711421170210747,0.5542895721804293,-0.800475174110949,1.4536167660660704
893,87.0,45.0,0.06626469464198947,0.36167878387455354,-0.7673759856050686,1.3562356903466573
894,89.0,45.0,0.05378747989916826,0.16456856335770448,-0.717215941149152,1.2467187451545152
895,91.0,45.0,0.033540352227319985,-0.03651042408494598,-0.6513505793991918,1.1298023801313775
896,93.0,45.0,0.005791952886368083,-0.24156384562375166,-0.5713084756986224,1.0135543038850376
897,95.0,45.0,-0.028786734628369434,-0.451110834850686,-0.4787306343844776,0.9113338368587065
898,97.0,45.0,-0.0691670154983069,-0.6661392640992687,-0.3753366311684381,0.8435292954503761
899,99.0,45.0,-0.11401113151071071,-0.8880453930480747,-0.2629147231129451,0.8347957382200585
900,101.0,45.0,-0.16172310109079838,-1.1185615063544894,-0.1433320211664112,0.9021375461968488
901,103.0,45.0,-0.2105018443745238,-1.3596729377392216,-0.018560179366648402,1.0440771264607636
902,105.0,45.0,-0.25839809379600287,-1.6135242254957782,0.10928841947146209,1.2463028232664473
903,107.0,45.0,-0.30337746894736206,-1.8823131390275751,0.2379195273130501,1.4935478664813284
904,109.0,45.0,-0.3433924176323178,-2.1681710242378447,0.36481717957590015,1.7745296511432538
905,111.0,45.0,-0.3764654412110273,-2.4730284107276463,0.48721222544617615,2.0817286279011866
906,113.0,45.0,-0.40078505603188236,-2.7984661819962815,0.6020672601354197,2.410087007329058
907,115.0,45.0,-0.4148142214696025,-3.145554881221141,0.706086742086491,2.755981313627134
908,117.0,45.0,-0.41740846552965205,-3.5146878798424845,0.7957613415087048,3.1165715830757503
909,119.0,45.0,-0.4079377516357934,-3.9054179953060726,0.8674549037208574,3.4893998886775757
910,121.0,45.0,-0.3864025280365634,-4.316311308818805,0.9175403681968367,3.8721310602843007
911,123.0,45.0,-0.3535308935832142,-4.744835737846941,0.9425871881406788,4.262371897256342
912,125.0,45.0,-0.31084115256888234,-5.187304439625981,0.9395971030623197,4.657535076505595
913,127.0,45.0,-0.2606531385101578,-5.638894287877755,0.9062777813566897,5.054731747576086
914,129.0,45.0,-0.20603347715974896,-6.093756467101787,0.8413356542870966,5.450687359215887
915,131.0,45.0,-0.15066507079862634,-6.545229037323995,0.7447615451098007,5.841681730032813
916,133.0,45.0,-0.0986395682557113,-6.986150227988751,0.6180772050864849,6.223518335200238
917,135.0,45.0,-0.05418265138388978,-7.409257292174972,0.46450940787600437,6.5915299157605585
918,137.0,45.0,-0.021333934266770216,-7.807641072429114,0.2890621809789256,6.9406281385033175
919,139.0,45.0,-0.0036137815802643747,-8.175213801161878,0.09846743712885601,7.265404427399261
920,61.0,47.0,-0.0009957526740255185,2.1274105181586673,-0.038194155239956784,1.8928356798645447
921,63.0,47.0,-0.004075820386578943,2.0689792949163657,-0.1259534924718552,1.855077905230764
922,65.0,47.0,-0.005947088755618002,2.0077228146300845,-0.22520874754703735,1.8312812569439363
923,67.0,47.0,-0.0032630524135727756,1.9358786027581878,-0.330961496715761,1.816097304843292
924,69.0,47.0,0.005834618806203812,1.8479660447351667,-0.43757524086673605,1.804706483908369
925,71.0,47.0,0.021730314637711412,1.740843845738837,-0.5393587209835282,1.7926248062958634
926,73.0,47.0,0.043534665326530664,1.6135065573560154,-0.6310913302406516,1.775744641603487
927,75.0,47.0,0.0694108055686346,1.4666899076173683,-0.7084153928023055,1.7504950697120922
928,77.0,47.0,0.09695410790895057,1.3023748810293727,-0.7680619404281898,1.7140191737483428
929,79.0,47.0,0.1235597708793939,1.123276586105812,-0.8079154611195021,1.6643141217861062
930,81.0,47.0,0.14673205673945494,0.9323836186104197,-0.8269498377011687,1.6003293443401314
931,83.0,47.0,0.16431203729454757,0.73258683313943,-0.8250796490720278,1.5220540621095884
932,85.0,47.0,0.1746206680157883,0.5264114425551448,-0.8029705125053074,1.4306503187185258
933,87.0,47.0,0.17652747481636993,0.31584788681221887,-0.7618439289167076,1.3287112134885863
934,89.0,47.0,0.16946172819670952,0.10226619758301167,-0.7033009028824869,1.2207523713320192
935,91.0,47.0,0.1533841353394649,-0.11360544048268362,-0.6291778756295776,1.1140557735257661
936,93.0,47.0,0.12873484755223488,-0.33165663241132576,-0.5414400256201473,1.019847650474683
937,95.0,47.0,0.09636979638820782,-0.5523407822348723,-0.4421112312226172,0.954108204047116
938,97.0,47.0,0.05749332673353211,-0.7766026632876186,-0.33323663162478556,0.9357412986043162
939,99.0,47.0,0.013591512423985694,-1.0057950657827728,-0.2168721157672516,0.9797147576284984
940,101.0,47.0,-0.033632280525922265,-1.2415886798278417,-0.09509453963900419,1.0892866708435063
941,103.0,47.0,-0.08232002978322628,-1.4858768358225571,0.02997353179820301,1.2564010804801553
942,105.0,47.0,-0.13052160830062123,-1.7406750367650714,0.15613062433071725,1.4688876534094668
943,107.0,47.0,-0.17625958641564485,-2.008014337282492,0.2810607068682308,1.7159025515098938
944,109.0,47.0,-0.21759865277129803,-2.2898275036037976,0.4023012227656956,1.9893781858586408
945,111.0,47.0,-0.25272150272759986,-2.5878274931997916,0.5172211886009108,2.2836028568466364
946,113.0,47.0,-0.28001197678600787,-2.903379096754882,0.6230160383445837,2.5944840307444696
947,115.0,47.0,-0.29814462767215477,-3.237366542627015,0.7167260062119157,2.9189640580807166
948,117.0,47.0,-0.30617780314537074,-3.590062368834725,0.7952845163855691,3.254624903993933
949,119.0,47.0,-0.3036448885136258,-3.961005706815804,0.8556019834084754,3.5994263663098156
